sample	total_reads	GNM1017	GNM1017	GNM1024	GNM1024	GNM1025	GNM1025	GNM1026	GNM1026	GNM1031	GNM1031	GNM1055	GNM1055	GNM1059	GNM1059	GNM1066	GNM1066	GNM1080	GNM1080	GNM1089	GNM1089	GNM1107	GNM1107	GNM1120	GNM1120	GNM1121	GNM1121	GNM1122	GNM1122	GNM1123	GNM1123	GNM1125	GNM1125	GNM1126	GNM1126	GNM1130	GNM1130	GNM1146	GNM1146	GNM1148	GNM1148	GNM1154	GNM1154	GNM1170	GNM1170	GNM1176	GNM1176	GNM1177	GNM1177	GNM1179	GNM1179	GNM1186	GNM1186	GNM1187	GNM1187	GNM1213	GNM1213	GNM1232	GNM1232	GNM1283	GNM1283	GNM1306	GNM1306	GNM1362	GNM1362	GNM1363	GNM1363	GNM1367	GNM1367	GNM1382	GNM1382	GNM1383	GNM1383	GNM1419	GNM1419	GNM1427	GNM1427	GNM1431	GNM1431	GNM1546	GNM1546	GNM1670	GNM1670	GNM1683	GNM1683	GNM225	GNM225	GNM3434	GNM3434	GNM356	GNM356	GNM358	GNM358	GNM3890	GNM3890	GNM425	GNM425	GNM444	GNM444	GNM4440	GNM4440	GNM483	GNM483	GNM495	GNM495	GNM50571	GNM50571	GNM565	GNM565	GNM575	GNM575	GNM576	GNM576	GNM594	GNM594	GNM683	GNM683	GNM684	GNM684	GNM694	GNM694	GNM742	GNM742	GNM746	GNM746	GNM747	GNM747	GNM773	GNM773	GNM774	GNM774	GNM786	GNM786	GNM791	GNM791	GNM811	GNM811	GNM833	GNM833	GNM848	GNM848	GNM855	GNM855	GNM858	GNM858	GNM859	GNM859	GNM860	GNM860	GNM875	GNM875	GNM915	GNM915	GNM926	GNM926	GNM962	GNM962	GNM973	GNM973
ERR599142	290411352	972	0.000334697660165846	798	0.000274782646926281	1131	0.000389447586057173	455	0.000156674316229897	9537	0.00328396253600996	2257	0.0007771734763316	281	9.67593029903321e-05	842	0.000289933569814447	895	0.000308183545111556	1358	0.000467612574593847	491	0.000169070525865669	604	0.000207980850555732	1323	0.000455560704114624	2315	0.000797145147411455	146	5.02735168561868e-05	846	0.000291310926440644	1673	0.000576079408906853	263	9.05611981724461e-05	596	0.000205226137303338	1295	0.000445919207731246	556	0.000191452571041369	894	0.000307839205955007	187	6.4391422274705e-05	219	7.54102752842802e-05	625	0.000215211972843265	507	0.000174579952370457	359	0.000123617757201172	288	9.91696770861767e-05	325	0.000111910225878498	869	0.000299230727041276	2003	0.000689711330568097	256	8.81508240766015e-05	454	0.000156329977073348	480	0.000165282795143628	552	0.000190075214415172	867	0.000298542048728178	2526	0.000869800709443342	402	0.000138424340932788	3320	0.00114320599974343	912	0.000314037310772893	11	3.78773072204147e-06	30	1.03301746964767e-05	1361	0.000468645592063495	49	1.6872618670912e-05	67	2.30707234887981e-05	108	3.71886289073163e-05	45	1.54952620447151e-05	1746	0.000601216167334946	403	0.000138768680089338	674	0.000232084591514177	1692	0.000582621852881288	255	8.78064849200523e-05	698	0.000240348731271359	1642	0.000565404895053827	268	9.22828939551922e-05	602	0.000207292172242633	1599	0.00055059831132221	972	0.000334697660165846	1287	0.000443164494478852	2308	0.000794734773315611	624	0.000214867633686716	1192	0.000410452274606676	2702	0.000930404400996005	457	0.000157362994542996	1310	0.000451084295079484	719	0.000247579853558893	1065	0.000366721201724924	812	0.00027960339511797	1902	0.000654933075756625	1679	0.000578145443846148	3019	0.00103955991362211	3082	0.00106125328048471	265	9.12498764855446e-05	7748	0.00266793978494339	5428	0.00186907294174919	2460	0.000847074325111093	1730	0.000595706740830159	6476	0.00222994037781278	13183	0.00453942310078843
ERR599143	140734414	53439	0.0379715227293304	463	0.000328988473281311	465	0.000330409589796565	444	0.000315487866386398	4656	0.00330835924751141	1250	0.000888197822033778	185	0.000131453277660999	385	0.000273564929186404	464	0.000329699031538938	895	0.000635949640576185	382	0.000271433254413522	336	0.000238747574562679	644	0.000457599517911802	1217	0.000864749399532086	126	8.95303404610048e-05	530	0.000376595876542322	810	0.000575552188677888	311	0.000220983618122004	1103	0.000783745758162606	485	0.000344620754949106	267	0.000189719054786415	662	0.000470389566549089	212	0.000150638350616929	184	0.000130742719403372	394	0.000279959953505047	345	0.000245142598881323	854	0.000606816752013477	185	0.000131453277660999	230	0.000163428399254215	409	0.000290618327369452	945	0.000671477553457536	202	0.000143532768040658	402	0.000285644419566063	235	0.00016698119054235	260	0.000184745146983026	601	0.00042704551283384	1083	0.000769534593010065	234	0.000166270632284723	804	0.000571288839132126	371	0.000263617113579625	15	1.06583738644053e-05	28	1.98956312135566e-05	691	0.000490995756020272	49	3.48173546237241e-05	39	2.77117720474539e-05	93	6.60819179593131e-05	95	6.75030344745671e-05	634	0.000450493935335532	394	0.000279959953505047	548	0.000389385925179608	774	0.000549972091403315	131	9.30831317491399e-05	687	0.000488153522989764	873	0.00062031735890839	246	0.000174797331376247	302	0.000214588593803361	1147	0.000815010321498194	402	0.000285644419566063	790	0.000561341023525348	989	0.000702742116793125	234	0.000166270632284723	749	0.00053220813496264	1524	0.00108289078462358	373	0.000265038230094879	882	0.000626712383227034	419	0.000297723909945722	462	0.000328277915023684	728	0.000517286411552472	605	0.000429887745864348	1131	0.000803641389376162	1571	0.00111628702273205	1263	0.000897435079382929	212	0.000150638350616929	3947	0.00280457344285386	2348	0.00166839078890825	1156	0.000821405345816838	1049	0.000745375612250746	3049	0.00216649212750479	6647	0.00472308073844682
ERR599144	72191746	760	0.0010527519309479	19057	0.0263977546685185	1696	0.00234929904590478	144	0.000199468786916443	1047227	1.45061874525102	1088803	1.5082098166735	69	9.55787937307958e-05	156	0.000216091185826147	124	0.000171764788733604	222	0.000307514379829517	120	0.000166223989097036	153	0.000211935586098721	453	0.000627495558841311	725	0.00100426993412793	148	0.000205009586553011	392	0.000542998364383651	323	0.000447419570652855	92	0.000127438391641061	273	0.000378159575195757	199	0.000275654781919252	255	0.000353225976831202	216	0.000299203180374665	111	0.000153757189914758	107	0.000148216390278191	139	0.000192542787370733	139	0.000192542787370733	312	0.000432182371652294	374	0.000518064766019096	362	0.000501442367109392	78	0.000108045592913073	430	0.000595635960931046	142	0.000196698387098159	135	0.000187001987734166	66	9.14231940033699e-05	110	0.000152371990005616	239	0.00033106277828493	295	0.00040863397319688	228	0.000315825579284369	470	0.000651043957296725	445	0.000616413959568176	8	1.10815992731357e-05	30	4.1555997274259e-05	256	0.000354611176740344	54	7.48007950936663e-05	35	4.84819968199689e-05	139	0.000192542787370733	37	5.12523966382528e-05	177	0.000245180383918128	234	0.00032413677873922	154	0.000213320786007863	272	0.000376774375286615	100	0.000138519990914197	312	0.000432182371652294	276	0.000382315174923183	30995	0.0429342711838553	1671	0.00231466904817623	432	0.00059840636074933	343	0.000475123568835695	194	0.000268728782373542	427	0.00059148036120362	160	0.000221631985462715	299	0.000414174772833448	499	0.000691214754661842	196	0.000271499182191826	348	0.000482049568381405	344	0.000476508768744837	240	0.000332447978194072	500	0.000692599954570984	240	0.000332447978194072	845	0.00117049392322496	473	0.000655199557024151	551	0.000763245149937224	1552	0.00214983025898833	2497	0.00345884417312749	964	0.00133533271241286	367	0.000508368366655102	589	0.000815882746484619	93418	0.129402605112224	2626	0.00363753496140681
ERR599145	298953414	3343	0.00111823442832468	673	0.00022511868688678	872	0.000291684242147507	423	0.000141493617463756	1714	0.000573333475964252	1715	0.000573667976241944	338	0.000113061093859928	781	0.000261244716877527	818	0.000273621227152134	1629	0.000544900952360424	681	0.000227794689108317	424	0.000141828117741448	1021	0.00034152478352363	2245	0.000750953123418754	153	5.11785424868906e-05	600	0.000200700166615257	916	0.00030640225436596	360	0.000120420099969154	988	0.00033048627435979	943	0.000315433761863646	451	0.000150859625239135	1027	0.000343531785189782	399	0.000133465610799146	568	0.00018999615772911	681	0.000227794689108317	654	0.00021876318161063	6300	0.0021073517494602	4300	0.00143835119407601	357	0.000119416599136078	897	0.00030004674908981	1841	0.000615815011231148	300	0.000100350083307629	548	0.000183306152175268	516	0.000172602143289121	396	0.00013246210996607	861	0.000288004739092894	2434	0.00081417367590256	350	0.000117075097192233	1830	0.000612135508176535	561	0.000187654655785266	7	2.34150194384467e-06	17	5.68650472076562e-06	1156	0.000386682321012062	17	5.68650472076562e-06	11	3.67950305461305e-06	109	3.64605302684384e-05	49	1.63905136069127e-05	1306	0.000436857362665877	542	0.000181299150509116	235	7.86075652576425e-05	1199	0.000401065832952823	218	7.29210605368768e-05	844	0.000282318234372129	1475	0.000493387909595841	200	6.69000555384191e-05	490	0.000163905136069127	1715	0.000573667976241944	763	0.000255223711879069	1332	0.000445554369885871	1590	0.000531855441530432	602	0.000201369167170642	1127	0.000376981812958992	1858	0.000621501515951913	578	0.000193341160506031	1393	0.000465958886825089	761	0.000254554711323685	1258	0.000420801349336656	761	0.000254554711323685	1078	0.000360591299352079	1553	0.000519478931255824	2719	0.000909506255044808	2123	0.000710144089540319	342	0.000114399094970697	4906	0.00164105836235742	4906	0.00164105836235742	2290	0.000766005635914899	1687	0.000564301968466565	4758	0.00159155232125899	9891	0.00330854224665252
ERR599146	157973492	1665	0.0010539742958901	363	0.000229785387031895	567	0.00035892097643825	199	0.000125970501430708	492	0.00031144465680356	1100	0.000696319354642107	54	3.41829501369761e-05	387	0.000244977809314996	190	0.000120273343074546	824	0.000521606498386451	210	0.000132933694977129	261	0.000165217592328718	387	0.000244977809314996	1056	0.000668466580456422	60	3.79810557077513e-05	456	0.00028865602337891	711	0.000450075510136853	103	6.52008122983063e-05	366	0.000231684439817283	319	0.000201932612846211	136	8.60903929375696e-05	221	0.000139896888523551	108	6.83659002739523e-05	98	6.20357243226604e-05	238	0.000150658187640747	131	8.29253049619236e-05	1288	0.000815326662526394	71	4.49442492541723e-05	129	8.16592697716652e-05	225	0.000142428958904067	820	0.000519074428005934	54	3.41829501369761e-05	160	0.00010128281522067	88	5.57055483713685e-05	159	0.000100649797625541	199	0.000125970501430708	668	0.000422855753546297	75	4.74763196346891e-05	868	0.000549459272572135	202	0.000127869554216096	3	1.89905278538756e-06	3	1.89905278538756e-06	636	0.000402599190502163	7	4.43112316590432e-06	15	9.49526392693782e-06	14	8.86224633180863e-06	9	5.69715835616269e-06	492	0.00031144465680356	117	7.4063058630115e-05	93	5.88706363470145e-05	508	0.000321572938325627	49	3.10178621613302e-05	330	0.000208895806392632	677	0.00042855291190246	102	6.45677947031772e-05	182	0.000115209202313512	616	0.00038993883859958	265	0.000167749662709235	289	0.000182942084992335	832	0.000526670639147484	143	9.05215161034739e-05	592	0.000374746416316479	1153	0.000729869287183954	115	7.27970234398566e-05	536	0.000339297430989245	215	0.000136098782952775	466	0.000294986199330202	376	0.000238014615768575	581	0.000367783222770058	534	0.000338031395798986	1064	0.000673530721217456	1474	0.000933067935220423	98	6.20357243226604e-05	3664	0.00231937646855334	1745	0.00110461570350043	609	0.000385507715433675	729	0.000461469826849178	2690	0.00170281733089752	5555	0.00351641274094264
ERR599147	87220044	124	0.000142169155521178	219	0.000251089073057565	262	0.000300389667310876	105	0.000120385172013901	53	6.07658487308261e-05	383	0.0004391192464888	104	0.000119238646566149	352	0.000403576957608506	299	0.00034281110887768	443	0.000507910773353886	204	0.000233891191341293	104	0.000119238646566149	142	0.000162806613580704	377	0.000432240093802292	30	3.43957634325431e-05	165	0.000189176698878987	824	0.000944736968947184	70	8.02567813426005e-05	170	0.000194909326117744	326	0.000373767295966968	178	0.000204081529699756	271	0.000310708396340639	53	6.07658487308261e-05	76	8.71359340291092e-05	203	0.000232744665893542	169	0.000193762800669993	132	0.00015134135910319	840	0.000963081376111207	70	8.02567813426005e-05	365	0.000418481788429274	585	0.00067071738693459	86	9.86011885066235e-05	180	0.000206374580595259	261	0.000299243141863125	156	0.000178857969849224	189	0.000216693309625021	475	0.000544599587681932	230	0.00026370085298283	471	0.000540013485890927	431	0.000494152467980869	3	3.43957634325431e-06		0	455	0.000521669078726904	11	1.26117799252658e-05	20	2.29305089550287e-05	23	2.6370085298283e-05	12	1.37583053730172e-05	393	0.000450584500966315	78	8.94289849246121e-05	70	8.02567813426005e-05	495	0.000567530096636961	77	8.82824594768606e-05	247	0.000283191785594605	557	0.00063861467439755	56	6.42054250740804e-05	92	0.000105480341193132	240	0.000275166107460345	279	0.000319880599922651	880	0.00100894239402126	500	0.000573262723875718	184	0.000210960682386264	266	0.000304975769101882	678	0.000777344253575474	155	0.000177711444401473	445	0.000510203824249389	199	0.000228158564102536	623	0.000714285353949145	109	0.000124971273804907	454	0.000520522553279152	359	0.000411602635742766	978	0.00112130188790091	1027	0.00117748163484073	95	0.000108919917536386	1221	0.0013999075717045	1619	0.00185622469990958	2877	0.00329855371318088	296	0.000339371532534425	1127	0.00129213417961587	2638	0.00302453413116829
ERR599148	283886874	363	0.000127867835129285	430	0.000151468785414855	456	0.000160627363137614	452	0.000159218351180266	669	0.000235657249866368	1004	0.00035366200129422	675	0.000237770767802389	995	0.000350491724390188	1321	0.000465326198914008	1397	0.000492097426103611	913	0.000321606979264564	365	0.000128572341107958	710	0.000250099622429179	3126	0.00110114284466706	181	6.37577910699739e-05	598	0.00021064728762345	2271	0.000799966538784037	264	9.29947891849343e-05	2745	0.000966934455729714	2724	0.00095953714295364	4766	0.00167883774717953	1392	0.000490336161156926	400	0.000140901195734749	434	0.000152877797372203	2495	0.000878871208395496	1067	0.000375853939622443	5052	0.00177958210212988	49551	0.0174544878746314	632	0.000222623889260903	1758	0.000619260755254221	2091	0.0007365610007034	571	0.000201136456911354	1047	0.000368808879835705	1297	0.000456872127169923	1273	0.000448418055425838	835	0.000294131246096288	2053	0.000723175387108599	2257	0.000795034996933321	1487	0.000523800195143929	5427	0.00191167697313121	17	5.98830081872683e-06	68	2.39532032749073e-05	1133	0.000399102636918676	58	2.04306733815386e-05	66	2.32486972962336e-05	52	1.83171554455174e-05	78	2.7475733168276e-05	1241	0.000437145959767058	756	0.000266303259938675	1005	0.000354014254283557	1627	0.000573115613651091	992	0.000349434965422177	679	0.000239179779759736	1462	0.000514993870410507	143	5.03721774751727e-05	281	9.89830900036611e-05	784	0.000276166343640108	3279	0.0011550375520356	7285	0.00256616302731911	2759	0.000971865997580431	856	0.000301528558872363	736	0.000259258200151938	1479	0.000520982171229234	780	0.00027475733168276	1943	0.000684427558281543	699	0.000246224839546474	2569	0.000904937929606425	583	0.000205363492783397	2537	0.000893665833947645	5204	0.00183312455650908	3394	0.00119554664580934	2405	0.000847168439355178	189	6.65758149846689e-05	2819	0.000993001176940643	3307	0.00116490063573704	56497	0.0199012371385653	1357	0.000478007306530136	2443	0.000860554052949979	11690	0.00411783744534804
ERR599149	50812300	38	7.47850422043482e-05	216	0.000425093924108926	161	0.000316852415655265	134	0.000263715675141649	48	9.44653164686503e-05	326	0.00064157694101625	179	0.000352276909331008	237	0.000466422500063961	343	0.000675033407265564	495	0.000974173576082956	201	0.000395573512712473	115	0.000226323154039475	225	0.000442806170946798	673	0.00132448245798753	65	0.000127921782717964	264	0.000519559240577577	736	0.00144846818585264	105	0.000206642879775173	2248	0.00442412565461512	2841	0.00559116591848824	6027	0.0118613012990949	361	0.000710457900941308	113	0.000222387099186614	235	0.0004624864452111	400	0.000787210970572086	403	0.000793115052851377	8842	0.017401298504496	99034	0.19490162814909	289	0.000568759926238332	278	0.0005471116245476	517	0.00101747017946442	328	0.00064551299586911	314	0.000617960611899087	289	0.000568759926238332	486	0.000956461329245084	470	0.000924972890422201	482	0.000948589219539363	1852	0.00364478679374876	768	0.0015114450634984	2751	0.00541404345010952	6	1.18081645585813e-05	24	4.72326582343252e-05	351	0.000690777626677005	14	2.7552383970023e-05	264	0.000519559240577577	18	3.54244936757439e-05	10	1.96802742643021e-05	229	0.000450678280652519	149	0.000293236086538102	5878	0.0115680652125568	510	0.00100369398747941	612	0.00120443278497529	225	0.000442806170946798	525	0.00103321439887586	60	0.000118081645585813	114	0.000224355126613044	208	0.000409349704697485	1720	0.00338500717345997	1185	0.0023321125003198	1512	0.00297565746876248	215	0.000423125896682496	251	0.000493974884033984	551	0.00108438311196305	205	0.000403445622418194	1141	0.00224551929355688	256	0.000503815021166135	810	0.00159410221540847	140	0.00027552383970023	1588	0.00312522755317118	3427	0.00674442999037635	1119	0.00220222269017541	584	0.00114932801703525	70	0.000137761919850115	960	0.00188930632937301	1396	0.00274736628729658	9776	0.0192394361207818	435	0.000856091930497143	882	0.00173580019011145	5159	0.0101530534929535
ERR599150	399713702	3044	0.000761545072077614	965	0.000241422797159953	1499	0.000375018417557275	438	0.000109578430213533	1106	0.000276698045242392	2634	0.000658971655667686	114	2.85204133432484e-05	987	0.000246926736577071	521	0.000130343292559933	2197	0.000549643404518567	560	0.000140100276072097	629	0.000157362631516695	1359	0.00033999334853925	2621	0.000655719327830298	129	3.22730993094653e-05	1066	0.000266690882665814	1593	0.000398535249612234	210	5.25376035270365e-05	735	0.000183881612344628	1273	0.000318477948999607	372	9.30666119621789e-05	607	0.000151858692099577	226	5.65404685576678e-05	216	5.40386779135232e-05	511	0.000127841501915789	313	7.83060471617258e-05	1849	0.000462581090102335	191	4.77842013031617e-05	268	6.70479892630751e-05	615	0.000153860124614892	2130	0.000532881407202798	114	2.85204133432484e-05	321	8.03074796770414e-05	228	5.70408266864967e-05	369	9.23160747689355e-05	632	0.000158113168709938	2533	0.000633703570161826	234	5.85419010729835e-05	3327	0.000832345747306906	460	0.000115082369630651	17	4.25304409504581e-06	7	1.75125345090122e-06	1716	0.000429307274535212	13	3.25232783738797e-06	48	1.2008595091894e-05	73	1.82630717022555e-05	24	6.00429754594702e-06	1724	0.000431308707050528	295	7.38028240022655e-05	1052	0.000263188375764011	1382	0.000345747467020783	120	3.00214877297351e-05	826	0.000206647907206343	1703	0.000426054946697824	260	6.50465567477594e-05	421	0.000105325386118487	1654	0.000413796172541516	894	0.000223660083586527	894	0.000223660083586527	2019	0.000505111531052793	563	0.000140850813265341	1414	0.000353753197082046	2931	0.00073327483779878	334	8.35598075144294e-05	1296	0.000324232067481139	559	0.000139850097007683	1272	0.000318227769935192	912	0.000228163306745987	1506	0.000376769671008176	1641	0.000410543844704128	3399	0.000850358639944747	3619	0.000905398034115928	279	6.97999589716341e-05	9371	0.0023444280126279	5704	0.00142702138342008	1557	0.000389528803293313	2064	0.000516369588951444	7250	0.00181379821700483	14176	0.00354653841713938
ERR599151	82563870	1834	0.00222131060474757	233	0.000282205763852881	371	0.000449349091800082	149	0.000180466346841542	668	0.000809070601947317	630	0.000763045627585044	76	9.2049948724545e-05	333	0.000403324117437809	214	0.000259193276671745	578	0.000700064083720882	205	0.000248292624849102	191	0.000231336055347212	327	0.000396057016222713	734	0.000889008715313369	54	6.54039109358609e-05	202	0.000244659074241554	541	0.000655250292894459	89	0.000107795334690586	288	0.000348820858324592	593	0.000718231836758621	268	0.000324597187607606	300	0.000363355060754783	113	0.000136863739550968	112	0.000135652556015119	198	0.000239814340098157	171	0.000207112384630226	260	0.000314907719320812	392	0.000474783946052916	120	0.000145342024301913	251	0.000304007067498168	717	0.000868418595203931	63	7.63045627585044e-05	167	0.000202267650486829	152	0.00018409989744909	184	0.000222857770596267	186	0.000225280137667965	688	0.000833294272664302	175	0.000211957118773623	789	0.000955623809785079	319	0.000386367547935919	5	6.05591767924638e-06	17	2.05901201094377e-05	511	0.00061891478681898	6	7.26710121509566e-06	11	1.3323018894342e-05	26	3.14907719320812e-05	12	1.45342024301913e-05	440	0.000532920755773682	144	0.000174410429162296	228	0.000276149846173635	356	0.000431181338762342	83	0.00010052823347549	316	0.000382733997328371	562	0.000680685147147293	81	9.81058664037914e-05	164	0.000198634099879281	607	0.000735188406260511	485	0.000587424014886899	505	0.000611647685603885	711	0.000861151493988836	166	0.00020105646695098	406	0.000491740515554806	772	0.000935033689675642	167	0.000202267650486829	493	0.000597113483173693	258	0.000312485352249113	357	0.000432392522298192	310	0.000375466896113276	505	0.000611647685603885	653	0.000790902848909578	1611	0.00195121667625318	1031	0.0012487302254606	104	0.000125963087728325	2528	0.00306187197862697	1582	0.00191609235371356	717	0.000868418595203931	687	0.000832083089128453	1900	0.00230124871811363	4419	0.00535222004491795
ERR599152	89921952	165	0.000183492457992905	244	0.000271346422728902	202	0.000224639251603435	122	0.000135673211364451	64	7.11728321911873e-05	355	0.000394786803560492	214	0.000237984157639283	453	0.000503770202853248	476	0.000529347939421956	597	0.000663909075283419	313	0.000348079632435025	107	0.000118992078819641	157	0.000174595853969006	419	0.000465959635751679	32	3.55864160955937e-05	133	0.000147906041897311	783	0.000870755118839057	91	0.000101198870771844	349	0.000388114350542568	510	0.000567158506523524	306	0.000340295103914114	424	0.000471520013266616	87	9.67505687598953e-05	100	0.00011120755029873	477	0.000530460014924943	345	0.000383666048530619	280	0.000311381140836445	2179	0.00242321252100933	140	0.000155690570418222	578	0.00064277964072666	1113	0.00123774003482487	182	0.000202397741543689	377	0.000419252464626213	451	0.000501546051847273	464	0.000516003033386108	280	0.000311381140836445	732	0.000814039268186705	628	0.000698383415876025	638	0.000709504170905898	946	0.00105202342582599	5	5.56037751493651e-06	6	6.67245301792381e-06	515	0.00057271888403846	35	3.89226426045556e-05	43	4.7819246628454e-05	33	3.6698491598581e-05	16	1.77932080477968e-05	453	0.000503770202853248	178	0.00019794943953174	120	0.000133449060358476	583	0.000648340018241597	190	0.000211294345567587	256	0.000284691328764749	784	0.000871867194342045	70	7.78452852091111e-05	107	0.000118992078819641	223	0.000247992837166168	637	0.000708392095402911	2886	0.00320944990162135	778	0.000865194741324121	309	0.000343631330423076	278	0.00030915698983047	767	0.000852961910791261	260	0.000289139630776698	795	0.000884100024874905	204	0.00022686340260941	854	0.000949712479551156	164	0.000182380382489917	1013	0.00112653248452614	611	0.000679478132325241	1295	0.00144013777636856	1117	0.00124218833683682	78	8.67418892330095e-05	1105	0.00122884343080097	1655	0.00184048495744398	24718	0.0274882822828401	440	0.000489313221314413	928	0.00103200606677222	3643	0.00405129105738274
ERR599153	51618948	120	0.000232472773369965	179	0.000346771886943531	159	0.000308026424715203	68	0.000131734571576313	26305	0.0509599691958077	433	0.00083883925724329	29	5.61809202310748e-05	117	0.000226660954035716	121	0.000234410046481381	237	0.000459133727405681	70	0.000135609117799146	89	0.000172417306916057	187	0.000362270071834862	367	0.000710979231889809	33	6.39300126767403e-05	132	0.000255720050706961	318	0.000616052849430407	46	8.91145631251532e-05	166	0.000321587336495118	234	0.000453321908071431	83	0.000160793668247559	99	0.000191790038030221	39	7.55536513452386e-05	44	8.52400169023204e-05	55	0.000106550021127901	56	0.000108487294239317	1477	0.00286135238556198	11282	0.0218563152429995	95	0.000184040945584555	101	0.000195664584253054	238	0.000461071000517097	36	6.97418320109895e-05	47	9.10518362365696e-05	33	6.39300126767403e-05	145	0.000280904601155374	101	0.000195664584253054	324	0.000627676488098905	211	0.000408764626508855	391	0.000757473786563802	131	0.000253782777595545	5	9.68636555708187e-06	7	1.35609117799146e-05	242	0.000468820092962762	15	2.90590966712456e-05	71	0.000137546390910563	21	4.06827353397438e-05	7	1.35609117799146e-05	231	0.000447510088737182	44	8.52400169023204e-05	362	0.000701292866332727	259	0.000501753735856841	89	0.000172417306916057	155	0.000300277332269538	268	0.000519189193859588	194	0.000375830983614777	96	0.000185978218695972	223	0.000432011903845851	273	0.00052887555941667	122	0.000236347319592798	316	0.000612178303207574	71	0.000137546390910563	198	0.000383580076060442	369	0.000714853778112642	62	0.000120110932907815	240	0.00046494554673993	159	0.000308026424715203	211	0.000408764626508855	156	0.000302214605380954	267	0.000517251920748172	977	0.0018927158298538	481	0.000931828366591276	514	0.000995758379268016	154	0.000298340059158122	1409	0.00272961781398567	838	0.00162343486736692	251	0.00048625555096551	302	0.000585056479647745	1043	0.00202057585520728	2073	0.00401596715996614
ERR599154	52502888	42	7.99955994801657e-05	158	0.000300935826615862	97	0.000184751741656573	149	0.00028379391244154	49	9.33281993935267e-05	252	0.000479973596880994	245	0.000466640996967633	354	0.000674248624189968	421	0.000801860651932137	433	0.000824716537497899	251	0.000478068939750514	127	0.000241891455570977	163	0.000310459112268262	503	0.000958042536631509	55	0.000104756142176408	149	0.00028379391244154	668	0.00127231096316073	121	0.000230463512788097	1388	0.00264366409710643	690	0.00131421342003129	808	0.00153896296142795	489	0.000931377336804787	163	0.000310459112268262	177	0.000337124312094984	642	0.00122278987776825	385	0.000733292995234853	2792	0.00531780270830054	17444	0.0332248389840955	219	0.00041711991157515	524	0.000998040336371592	630	0.00119993399220249	277	0.000527590025142998	477	0.000908521451239025	468	0.000891379537064704	435	0.00082852585175886	281	0.000535208653664918	713	0.00135802053403234	868	0.00165324238925676	344	0.000655202052885167	2415	0.00459974697010953	3	5.71397139144041e-06	15	2.8569856957202e-05	308	0.000586634396187882	20	3.80931426096027e-05	51	9.7137513654487e-05	15	2.8569856957202e-05	13	2.47605426962418e-05	343	0.000653297395754687	224	0.000426643197227551	683	0.00130088082011793	560	0.00106660799306888	408	0.000777100109235896	197	0.000375217454704587	439	0.00083614448028078	36	6.85676566972849e-05	66	0.000125707370611689	205	0.000390454711748428	969	0.00184561275943525	1761	0.00335410120677552	890	0.00169514484612732	276	0.000525685368012518	158	0.000300935826615862	420	0.000799955994801657	321	0.000611394938884124	637	0.00121326659211585	222	0.00042283388296659	890	0.00169514484612732	190	0.000361884854791226	1065	0.00202845984396135	1382	0.00263223615432355	1133	0.00215797652883399	714	0.00135992519116282	50	9.52328565240068e-05	611	0.00116374550672336	1144	0.00217892775726928	20068	0.0382226592944754	445	0.000847572423063661	526	0.00100184965063255	3711	0.00706818261121179
ERR599155	35182422	73	0.000207489978944599	65	0.000184751351115054	81	0.000230228606774144	29	8.2427525882101e-05	100	0.000284232847869314	188	0.00053435775399431	7	1.9896299350852e-05	59	0.000167697380242895	52	0.000147801080892043	116	0.000329710103528404	23	6.53735550099422e-05	56	0.000159170394806816	130	0.000369502702230108	196	0.000557096381823855	14	3.97925987017039e-05	73	0.000207489978944599	102	0.0002899175048267	16	4.54772556590902e-05	31	8.81121828394873e-05	95	0.000270021205475848	31	8.81121828394873e-05	48	0.000136431766977271	9	2.55809563082382e-05	12	3.41079417443177e-05	39	0.000110850810669032	33	9.37968397968736e-05	126	0.000358133388315335	40	0.000113693139147726	24	6.82158834886353e-05	59	0.000167697380242895	151	0.000429191600282664	13	3.69502702230108e-05	25	7.10582119673285e-05	25	7.10582119673285e-05	39	0.000110850810669032	56	0.000159170394806816	212	0.000602573637482945	17	4.83195841377833e-05	286	0.000812905944906238	36	0.000102323825232953		0		0	113	0.000321183118092325	2	5.68465695738628e-06		0	10	2.84232847869314e-05	1	2.84232847869314e-06	147	0.000417822286367891	17	4.83195841377833e-05	16	4.54772556590902e-05	109	0.000309813804177552	6	1.70539708721588e-05	49	0.000139274095455964	88	0.000250124906124996	31	8.81121828394873e-05	26	7.39005404460216e-05	110	0.000312656132656245	54	0.000153485737849429	92	0.000261494220039769	159	0.000451930228112209	45	0.000127904781541191	97	0.000275705862433234	203	0.000576992681174707	27	7.67428689247147e-05	117	0.000332552432007097	60	0.000170539708721588	66	0.000187593679593747	76	0.000216016964380679	131	0.000372345030708801	144	0.000409295300931812	244	0.000693528148801126	244	0.000693528148801126	35	9.94814967542598e-05	561	0.00159454627654685	505	0.00143537588174003	146	0.000414979957889198	144	0.000409295300931812	472	0.00134157904194316	872	0.00247851043342042
